"dataset","method","family","backend","timing_scope","requested_threads","effective_threads","n","p","k","perplexity","input_type","landmark_fraction","n_runs","n_success","status","total_runtime_sec_median","total_runtime_sec_q1","total_runtime_sec_q3","total_runtime_sec_iqr","total_runtime_sec_sd","total_runtime_sec_min","total_runtime_sec_max","preprocess_sec_median","preprocess_sec_q1","preprocess_sec_q3","preprocess_sec_iqr","preprocess_sec_sd","preprocess_sec_min","preprocess_sec_max","knn_sec_median","knn_sec_q1","knn_sec_q3","knn_sec_iqr","knn_sec_sd","knn_sec_min","knn_sec_max","init_sec_median","init_sec_q1","init_sec_q3","init_sec_iqr","init_sec_sd","init_sec_min","init_sec_max","graph_or_affinity_sec_median","graph_or_affinity_sec_q1","graph_or_affinity_sec_q3","graph_or_affinity_sec_iqr","graph_or_affinity_sec_sd","graph_or_affinity_sec_min","graph_or_affinity_sec_max","embedding_sec_median","embedding_sec_q1","embedding_sec_q3","embedding_sec_iqr","embedding_sec_sd","embedding_sec_min","embedding_sec_max","peak_ram_gb_median","peak_ram_gb_q1","peak_ram_gb_q3","peak_ram_gb_iqr","peak_ram_gb_sd","peak_ram_gb_min","peak_ram_gb_max","peak_gpu_mb_median","peak_gpu_mb_q1","peak_gpu_mb_q3","peak_gpu_mb_iqr","peak_gpu_mb_sd","peak_gpu_mb_min","peak_gpu_mb_max","peak_gpu_delta_mb_median","peak_gpu_delta_mb_q1","peak_gpu_delta_mb_q3","peak_gpu_delta_mb_iqr","peak_gpu_delta_mb_sd","peak_gpu_delta_mb_min","peak_gpu_delta_mb_max","trustworthiness_median","trustworthiness_q1","trustworthiness_q3","trustworthiness_iqr","trustworthiness_sd","trustworthiness_min","trustworthiness_max","knn_preservation_15_median","knn_preservation_15_q1","knn_preservation_15_q3","knn_preservation_15_iqr","knn_preservation_15_sd","knn_preservation_15_min","knn_preservation_15_max","knn_preservation_30_median","knn_preservation_30_q1","knn_preservation_30_q3","knn_preservation_30_iqr","knn_preservation_30_sd","knn_preservation_30_min","knn_preservation_30_max","knn_preservation_50_median","knn_preservation_50_q1","knn_preservation_50_q3","knn_preservation_50_iqr","knn_preservation_50_sd","knn_preservation_50_min","knn_preservation_50_max","silhouette_median","silhouette_q1","silhouette_q3","silhouette_iqr","silhouette_sd","silhouette_min","silhouette_max","label_knn_accuracy_median","label_knn_accuracy_q1","label_knn_accuracy_q3","label_knn_accuracy_iqr","label_knn_accuracy_sd","label_knn_accuracy_min","label_knn_accuracy_max","tsne_kl_median","tsne_kl_q1","tsne_kl_q3","tsne_kl_iqr","tsne_kl_sd","tsne_kl_min","tsne_kl_max","n_landmarks_median","n_landmarks_q1","n_landmarks_q3","n_landmarks_iqr","n_landmarks_sd","n_landmarks_min","n_landmarks_max","reference_embedding_sec_median","reference_embedding_sec_q1","reference_embedding_sec_q3","reference_embedding_sec_iqr","reference_embedding_sec_sd","reference_embedding_sec_min","reference_embedding_sec_max","landmark_projection_knn_sec_median","landmark_projection_knn_sec_q1","landmark_projection_knn_sec_q3","landmark_projection_knn_sec_iqr","landmark_projection_knn_sec_sd","landmark_projection_knn_sec_min","landmark_projection_knn_sec_max","landmark_refinement_sec_median","landmark_refinement_sec_q1","landmark_refinement_sec_q3","landmark_refinement_sec_iqr","landmark_refinement_sec_sd","landmark_refinement_sec_min","landmark_refinement_sec_max","landmark_transform_sec_median","landmark_transform_sec_q1","landmark_transform_sec_q3","landmark_transform_sec_iqr","landmark_transform_sec_sd","landmark_transform_sec_min","landmark_transform_sec_max","kodama_core_sec_median","kodama_core_sec_q1","kodama_core_sec_q3","kodama_core_sec_iqr","kodama_core_sec_sd","kodama_core_sec_min","kodama_core_sec_max","kodama_visualization_sec_median","kodama_visualization_sec_q1","kodama_visualization_sec_q3","kodama_visualization_sec_iqr","kodama_visualization_sec_sd","kodama_visualization_sec_min","kodama_visualization_sec_max","kodama_core_peak_ram_gb_median","kodama_core_peak_ram_gb_q1","kodama_core_peak_ram_gb_q3","kodama_core_peak_ram_gb_iqr","kodama_core_peak_ram_gb_sd","kodama_core_peak_ram_gb_min","kodama_core_peak_ram_gb_max","kodama_visualization_peak_ram_gb_median","kodama_visualization_peak_ram_gb_q1","kodama_visualization_peak_ram_gb_q3","kodama_visualization_peak_ram_gb_iqr","kodama_visualization_peak_ram_gb_sd","kodama_visualization_peak_ram_gb_min","kodama_visualization_peak_ram_gb_max","kodama_core_peak_gpu_delta_mb_median","kodama_core_peak_gpu_delta_mb_q1","kodama_core_peak_gpu_delta_mb_q3","kodama_core_peak_gpu_delta_mb_iqr","kodama_core_peak_gpu_delta_mb_sd","kodama_core_peak_gpu_delta_mb_min","kodama_core_peak_gpu_delta_mb_max","kodama_visualization_peak_gpu_delta_mb_median","kodama_visualization_peak_gpu_delta_mb_q1","kodama_visualization_peak_gpu_delta_mb_q3","kodama_visualization_peak_gpu_delta_mb_iqr","kodama_visualization_peak_gpu_delta_mb_sd","kodama_visualization_peak_gpu_delta_mb_min","kodama_visualization_peak_gpu_delta_mb_max","implementation","algorithm"
"FashionMNIST","fastEmbedR_opentsne_metal_full","t-SNE","metal","full_pipeline",4,,70000,784,,30,"float32",,3,3,"success",20.507,20.4715,20.6355,0.164000000000001,0.172565929429884,20.436,20.764,0.01,0.0095,0.011,0.00149999999999999,0.00152752523165194,0.00900000000000001,0.012,17.488,17.485,17.613,0.128,0.14610042208472,17.482,17.738,,,,,,,,,,,,,,,2.675,2.6595,2.679,0.0194999999999999,0.0205993527406403,2.644,2.683,0.701126098632812,0.694755554199219,0.709182739257812,0.0144271850585938,0.0144599899321243,0.688385009765625,0.717239379882812,,,,,,,,,,,,,,,0.965265565946591,0.962744692667226,0.965953414650955,0.00320872198372846,0.0033787408601009,0.960223819387861,0.966641263355318,0.504295051353875,0.499673202614379,0.51171802054155,0.0120448179271709,0.0121529035277076,0.495051353874883,0.519140989729225,0.554901960784314,0.551704014939309,0.558263305322129,0.00655929038281999,0.00655996875275273,0.548506069094304,0.561624649859944,0.577843137254902,0.576932773109244,0.579243697478992,0.002310924369748,0.00232819003544204,0.576022408963585,0.580644257703081,0.120390004768375,0.114179710817904,0.126469831536379,0.0122901207184745,0.012290351547857,0.107969416867434,0.132549658304383,0.728291316526611,0.718487394957984,0.73389355742297,0.0154061624649859,0.015595978607367,0.708683473389356,0.739495798319328,1.84142180582887,1.8406033605342,1.84233739276503,0.00173403223082991,0.00173493898367074,1.83978491523952,1.84325297970118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Metal","openTSNE"
"MNIST","fastEmbedR_umap_cpu_binary_full","UMAP","cpu","full_pipeline",1,1,70000,784,30,,"float32",,3,3,"success",122.32,122.092,123.2455,1.15349999999999,1.22177371063549,121.864,124.171,0.01,0.009,0.0225,0.0134999999999999,0.0150443787951956,0.00800000000000001,0.0349999999999999,29.902,29.3295,31.3035,1.974,2.03119578902018,28.757,32.705,,,,,,,,,,,,,,,91.825,91.584,92.6155,1.03149999999999,1.07918595864352,91.343,93.406,0.519454956054688,0.512161254882812,0.519783020019531,0.00762176513671875,0.00861769522741594,0.504867553710938,0.520111083984375,,,,,,,,,,,,,,,0.927607994476131,0.927489355607173,0.92899531254856,0.00150595694138689,0.00167464084201708,0.927370716738215,0.930382630620989,0.470214752567694,0.468207282913165,0.470588235294118,0.00238095238095248,0.00256103598844337,0.466199813258637,0.470961718020542,0.495331465919701,0.491479925303455,0.498739495798319,0.00725957049486448,0.0072640850096924,0.487628384687208,0.502147525676937,0.483305322128852,0.478725490196079,0.486526610644258,0.00780112044817949,0.0078404523882636,0.474145658263305,0.489747899159664,0.482785455274163,0.471196285695696,0.485871485302715,0.0146751996070185,0.0154745795066493,0.45960711611723,0.488957515331267,0.939775910364146,0.938375350140056,0.943977591036415,0.00560224089635852,0.00583099719738394,0.936974789915966,0.948179271708683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CPU (1t)","UMAP binary"
"MNIST","fastEmbedR_umap_cpu_binary_full","UMAP","cpu","full_pipeline",4,4,70000,784,30,,"float32",,3,3,"success",42.052,41.653,42.117,0.464000000000006,0.502475206685201,41.254,42.182,0.01,0.01,0.0105,0.000499999999999999,0.000577350269189625,0.01,0.011,18.25,18.219,18.5275,0.308499999999999,0.339744511851676,18.188,18.805,,,,,,,,,,,,,,,23.127,23.005,23.498,0.492999999999999,0.513532861655416,22.883,23.869,0.524490356445312,0.514572143554688,0.528167724609375,0.0135955810546875,0.014064940046617,0.504653930664062,0.531845092773438,,,,,,,,,,,,,,,0.929295017572876,0.928395294441945,0.930703820360754,0.00230852591880903,0.00232716120703285,0.927495571311014,0.932112623148632,0.470681605975724,0.470214752567694,0.473576097105509,0.003361344537815,0.0036418555807804,0.469747899159664,0.476470588235294,0.495378151260504,0.493253968253968,0.497759103641456,0.00450513538748848,0.00450757381490461,0.491129785247432,0.500140056022409,0.48249299719888,0.479285714285715,0.48609243697479,0.00680672268907545,0.00681048721465463,0.476078431372549,0.4896918767507,0.492682507728252,0.479326821924777,0.493018877284389,0.013692055359611,0.0156196429265648,0.465971136121303,0.493355246840525,0.943977591036415,0.94047619047619,0.948179271708683,0.00770308123249297,0.00771368423989645,0.936974789915966,0.952380952380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CPU (4t)","UMAP binary"
"MNIST","fastEmbedR_umap_cpu_fuzzy_full","UMAP","cpu","full_pipeline",1,1,70000,784,30,,"float32",,3,3,"success",47.313,47.29,47.3935,0.103499999999997,0.108693759403807,47.267,47.474,0.00900000000000001,0.00900000000000001,0.00900000000000001,0,0,0.00900000000000001,0.00900000000000001,28.641,28.561,28.703,0.141999999999999,0.142379773844461,28.481,28.765,,,,,,,,,,,,,,,18.587,18.571,18.6235,0.052500000000002,0.053817593158124,18.555,18.66,0.520339965820312,0.520309448242188,0.521537780761719,0.00122833251953125,0.00140106929045132,0.520278930664062,0.522735595703125,,,,,,,,,,,,,,,0.92747814031546,0.926315871259261,0.928707701121934,0.0023918298626735,0.00239214537292262,0.925153602203062,0.929937261928409,0.470588235294118,0.469000933706816,0.474323062558357,0.00532212885154104,0.00546464494334016,0.467413632119514,0.478057889822596,0.490709617180205,0.489635854341737,0.49593837535014,0.0063025210084035,0.00674362166269261,0.488562091503268,0.501167133520075,0.474957983193277,0.470056022408963,0.477689075630252,0.00763305322128849,0.00773526930835947,0.46515406162465,0.480420168067227,0.540808002264021,0.51605884594054,0.550788569698381,0.0347297237578414,0.035761116475225,0.491309689617058,0.560769137132741,0.955182072829132,0.951680672268908,0.958683473389356,0.00700280112044849,0.00700280112044849,0.948179271708683,0.96218487394958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CPU (1t)","UMAP fuzzy"
"MNIST","fastEmbedR_umap_cpu_fuzzy_full","UMAP","cpu","full_pipeline",4,4,70000,784,30,,"float32",,3,3,"success",22.973,22.929,23.068,0.138999999999996,0.142084481911291,22.885,23.163,0.01,0.0095,0.01,0.000499999999999995,0.00057735026918962,0.00900000000000001,0.01,18.127,18.092,18.1515,0.0594999999999999,0.0598080262172226,18.057,18.176,,,,,,,,,,,,,,,4.727,4.721,4.79,0.069,0.0764460594144654,4.715,4.853,0.588394165039062,0.551406860351562,0.605026245117188,0.053619384765625,0.0548921683449486,0.514419555664062,0.621658325195312,,,,,,,,,,,,,,,0.926956831936827,0.926200542928218,0.927951344551327,0.00175080162310937,0.00175619564749606,0.925444253919609,0.928945857165828,0.46890756302521,0.466900093370682,0.471148459383753,0.00424836601307199,0.00425050308274302,0.464892623716153,0.473389355742297,0.488608776844071,0.488515406162465,0.493650793650794,0.00513538748832848,0.00587666891011888,0.488422035480859,0.498692810457516,0.475406162464986,0.4703081232493,0.477759103641457,0.00745098039215703,0.00761767439703728,0.465210084033613,0.480112044817927,0.545787265399467,0.522629922682567,0.558370064133142,0.0357401414505749,0.0362578456483305,0.499472579965667,0.570952862866817,0.959383753501401,0.955182072829132,0.96078431372549,0.00560224089635852,0.0058309971973841,0.950980392156863,0.96218487394958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CPU (4t)","UMAP fuzzy"
"MNIST","fastEmbedR_umap_metal_binary_full","UMAP","metal","full_pipeline",4,,70000,784,30,,"float32",,3,3,"success",12.55,12.5065,12.7065,0.200000000000001,0.210371892926154,12.463,12.863,0.01,0.0095,0.0199999999999999,0.0104999999999999,0.0118462370959445,0.00900000000000001,0.0299999999999999,10.21,10.174,10.3395,0.165500000000002,0.174081398585068,10.138,10.469,,,,,,,,,,,,,,,2.207,2.2035,2.2445,0.0409999999999999,0.0454569393309023,2.2,2.282,0.71881103515625,0.707405090332031,0.718879699707031,0.011474609375,0.0132102725801424,0.695999145507812,0.718948364257812,,,,,,,,,,,,,,,0.930331148378309,0.929788422846225,0.931257490936558,0.00146906809033298,0.00148566990331715,0.92924569731414,0.932183833494806,0.471615312791783,0.469794584500467,0.475676937441643,0.00588235294117645,0.00602295179192167,0.46797385620915,0.479738562091503,0.49547152194211,0.492390289449113,0.501960784313725,0.00957049486461248,0.00977066670386894,0.489309056956116,0.508450046685341,0.48327731092437,0.480014005602241,0.487941176470588,0.00792717086834749,0.00796830560971053,0.476750700280112,0.492605042016807,0.488962803292066,0.46724154385746,0.49582346123329,0.02858191737583,0.0298418915809158,0.445520284422855,0.502684119174515,0.946778711484594,0.939775910364146,0.948179271708683,0.0084033613445379,0.00900434244723921,0.932773109243697,0.949579831932773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Metal","UMAP binary"
"MNIST","fastEmbedR_umap_metal_fuzzy_full","UMAP","metal","full_pipeline",4,,70000,784,30,,"float32",,3,3,"success",11.633,11.6105,11.7105,0.100000000000001,0.104920604903582,11.588,11.788,0.00900000000000001,0.00900000000000001,0.0095,0.000499999999999995,0.00057735026918962,0.00900000000000001,0.01,10.312,10.278,10.316,0.0380000000000003,0.0417612260356423,10.244,10.32,,,,,,,,,,,,,,,1.225,1.215,1.284,0.069,0.0745743476896267,1.205,1.343,0.711807250976562,0.702308654785156,0.714012145996094,0.0117034912109375,0.0124380223020394,0.69281005859375,0.716217041015625,,,,,,,,,,,,,,,0.927971748274804,0.926721716182855,0.928246928293748,0.00152521211089351,0.00162574624033498,0.925471684090906,0.928522108312693,0.466666666666667,0.466339869281046,0.472128851540617,0.00578898225957053,0.00650407952647534,0.466013071895425,0.477591036414566,0.489028944911298,0.487441643323997,0.495658263305322,0.00821661998132545,0.00871704202949263,0.485854341736695,0.502287581699346,0.475490196078431,0.469481792717087,0.479481792717087,0.01,0.0100675635807393,0.463473389355742,0.483473389355742,0.528264007171668,0.521006438569708,0.552592748611477,0.0315863100417699,0.0330883156024609,0.513748869967747,0.576921490051287,0.964985994397759,0.960084033613446,0.964985994397759,0.00490196078431349,0.00566029675676076,0.955182072829132,0.964985994397759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Metal","UMAP fuzzy"
"MNIST","fastEmbedR_opentsne_cpu_full","t-SNE","cpu","full_pipeline",1,1,70000,784,,30,"float32",,3,3,"success",88.987,88.855,90.98,2.125,2.38118989862912,88.723,92.973,0.00900000000000001,0.00850000000000001,0.00900000000000001,0.000499999999999999,0.000577350269189625,0.00800000000000001,0.00900000000000001,28.644,28.616,29.248,0.631999999999998,0.714154045007098,28.588,29.852,,,,,,,,,,,,,,,58.424,58.3755,59.615,1.23949999999999,1.40408772280557,58.327,60.806,1.31228637695312,1.25216674804688,1.33539581298828,0.0832290649414062,0.0859282377518551,1.19204711914062,1.35850524902344,,,,,,,,,,,,,,,0.923866546136062,0.923512386141143,0.924767620506958,0.00125523436581598,0.00129434092289302,0.923158226146223,0.925668694877855,0.456209150326797,0.453828197945845,0.457002801120448,0.003174603174603,0.00330423174518407,0.451447245564893,0.457796451914099,0.477310924369748,0.4718720821662,0.477567693744165,0.0056956115779645,0.00643360584606467,0.466433239962652,0.477824463118581,0.464117647058824,0.460798319327732,0.466666666666667,0.00586834733893549,0.00588517561550256,0.457478991596639,0.46921568627451,0.356137817132542,0.355750677287864,0.367093171396281,0.011342494108417,0.0128794885225265,0.355363537443186,0.37804852566002,0.953781512605042,0.948879551820728,0.955182072829131,0.00630252100840301,0.0066187893925103,0.943977591036415,0.956582633053221,2.22424456823289,2.22362333838217,2.22442248582151,0.000799147439335179,0.000839133610958259,2.22300210853145,2.22460040341012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CPU (1t)","openTSNE"
"MNIST","fastEmbedR_opentsne_cpu_full","t-SNE","cpu","full_pipeline",4,4,70000,784,,30,"float32",,3,3,"success",38.502,38.4045,38.7625,0.358000000000004,0.370162576894712,38.307,39.023,0.00900000000000001,0.00850000000000001,0.01,0.00149999999999999,0.00152752523165194,0.00800000000000001,0.011,18.505,18.261,18.8155,0.554500000000001,0.55582761116495,18.017,19.126,,,,,,,,,,,,,,,17.996,17.9425,18.314,0.371500000000001,0.4016619640112,17.889,18.632,1.29887390136719,1.2818603515625,1.30953216552734,0.0276718139648438,0.0279140198940625,1.26484680175781,1.3201904296875,,,,,,,,,,,,,,,0.923866546136062,0.923512386141143,0.924767620506958,0.00125523436581598,0.00129434092289302,0.923158226146223,0.925668694877855,0.456209150326797,0.453828197945845,0.457002801120448,0.003174603174603,0.00330423174518407,0.451447245564893,0.457796451914099,0.477310924369748,0.4718720821662,0.477567693744165,0.0056956115779645,0.00643360584606467,0.466433239962652,0.477824463118581,0.464117647058824,0.460798319327732,0.466666666666667,0.00586834733893549,0.00588517561550256,0.457478991596639,0.46921568627451,0.356137817132542,0.355750677287864,0.367093171396281,0.011342494108417,0.0128794885225265,0.355363537443186,0.37804852566002,0.953781512605042,0.948879551820728,0.955182072829131,0.00630252100840301,0.0066187893925103,0.943977591036415,0.956582633053221,2.22424456823289,2.22362333838217,2.22442248582151,0.000799147439335179,0.000839133610958259,2.22300210853145,2.22460040341012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CPU (4t)","openTSNE"
"MNIST","fastEmbedR_opentsne_metal_full","t-SNE","metal","full_pipeline",4,,70000,784,,30,"float32",,3,3,"success",13.215,13.113,13.2365,0.1235,0.131955800680885,13.011,13.258,0.011,0.01,0.011,0.000999999999999994,0.00115470053837925,0.00900000000000001,0.011,10.252,10.1645,10.267,0.102499999999999,0.110717357868283,10.077,10.282,,,,,,,,,,,,,,,2.642,2.64,2.6645,0.0245000000000002,0.02720906711619,2.638,2.687,0.7183837890625,0.709114074707031,0.729164123535156,0.020050048828125,0.0200690088375837,0.699844360351562,0.739944458007812,,,,,,,,,,,,,,,0.923386450576371,0.922999387888295,0.923634470672012,0.000635082783716601,0.000640136253472749,0.92261232520022,0.923882490767653,0.448085901027078,0.445985060690944,0.451353874883287,0.00536881419234353,0.00541093639922606,0.443884220354809,0.454621848739496,0.471335200746965,0.468557422969188,0.474556489262371,0.00599906629318397,0.00600452859499788,0.46577964519141,0.477777777777778,0.46921568627451,0.465700280112045,0.471260504201681,0.00556022408963597,0.00562467496953351,0.46218487394958,0.473305322128852,0.366360460938374,0.365958832964472,0.380844626161935,0.0148857931974635,0.0169615090989471,0.36555720499057,0.395328791385497,0.96078431372549,0.952380952380953,0.96218487394958,0.00980392156862742,0.0106048708605046,0.943977591036415,0.96358543417367,2.21732834861388,2.21505382151612,2.21827800547705,0.00322418396092994,0.00331367710055643,2.21277929441836,2.21922766234022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Metal","openTSNE"
"Macosko2015_retina","fastEmbedR_umap_cpu_binary_full","UMAP","cpu","full_pipeline",1,1,44808,50,30,,"float32",,3,3,"success",73.887,73.8685,73.9975,0.129000000000005,0.139507466944729,73.85,74.108,0.001,0.001,0.001,0,0,0.001,0.001,6.219,6.2095,6.3505,0.141,0.157614508638429,6.2,6.482,,,,,,,,,,,,,,,67.526,67.411,67.666,0.254999999999995,0.255408170059869,67.296,67.806,0.288436889648438,0.286033630371094,0.28961181640625,0.00357818603515625,0.00364778684890348,0.28363037109375,0.290786743164062,,,,,,,,,,,,,,,0.921199966278874,0.920014626538527,0.92312816557073,0.00311353903220346,0.00314294003699465,0.918829286798179,0.925056364862586,0.355866666666667,0.354766666666667,0.358716666666667,0.00395000000000001,0.00407717222267262,0.353666666666667,0.361566666666667,0.415383333333333,0.413908333333333,0.41925,0.00534166666666702,0.00551725408084462,0.412433333333333,0.423116666666667,0.46991,0.464755,0.472165,0.00740999999999997,0.00759680415262453,0.4596,0.47442,0.150075398922234,0.121695554406426,0.171930261365225,0.0502347069587996,0.0503757638180636,0.0933157098906178,0.193785123808217,0.968,0.9625,0.972,0.00950000000000006,0.00953939201416946,0.957,0.976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CPU (1t)","UMAP binary"
"Macosko2015_retina","fastEmbedR_umap_cpu_binary_full","UMAP","cpu","full_pipeline",4,4,44808,50,30,,"float32",,3,3,"success",20.468,20.4535,20.7775,0.324000000000002,0.366038704693005,20.439,21.087,0.001,0.001,0.001,0,0,0.001,0.001,3.7,3.689,3.724,0.0350000000000001,0.0357957166897569,3.678,3.748,,,,,,,,,,,,,,,16.689,16.635,16.983,0.348000000000003,0.374571755475504,16.581,17.277,0.3167724609375,0.310188293457031,0.335441589355469,0.0252532958984375,0.026199447462768,0.303604125976562,0.354110717773438,,,,,,,,,,,,,,,0.922311364019558,0.920152748271792,0.923945211600067,0.00379246332827554,0.00380454622429142,0.917994132524026,0.925579059180577,0.358433333333333,0.356066666666667,0.359883333333333,0.00381666666666647,0.00385318531049775,0.3537,0.361333333333333,0.4153,0.415058333333334,0.419133333333333,0.00407499999999994,0.00457226947457703,0.414816666666667,0.422966666666667,0.46801,0.465855,0.47176,0.00590499999999994,0.00597637292455326,0.4637,0.47551,0.245286779658664,0.213099855657949,0.316530833950205,0.103430978292256,0.105860539135276,0.180912931657234,0.387774888241746,0.9705,0.967,0.9725,0.00549999999999995,0.00556776436283003,0.9635,0.9745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CPU (4t)","UMAP binary"
"Macosko2015_retina","fastEmbedR_umap_cpu_fuzzy_full","UMAP","cpu","full_pipeline",1,1,44808,50,30,,"float32",,3,3,"success",19.356,18.968,19.3565,0.3885,0.448312762849034,18.58,19.357,0.001,0.001,0.0015,5e-04,0.000577350269189626,0.001,0.002,6.267,6.172,6.43,0.257999999999999,0.260969985502803,6.077,6.593,,,,,,,,,,,,,,,12.645,12.5195,12.815,0.295499999999999,0.296614789471687,12.394,12.985,0.28924560546875,0.287567138671875,0.300384521484375,0.0128173828125,0.0139326475816941,0.285888671875,0.3115234375,,,,,,,,,,,,,,,0.914315174506829,0.91340263024785,0.917190465351543,0.00378783510369252,0.00395370958628776,0.912490085988872,0.920065756196257,0.347666666666667,0.346666666666667,0.351166666666667,0.0045,0.00472581562625261,0.345666666666667,0.354666666666667,0.405566666666667,0.399625,0.409833333333333,0.0102083333333335,0.0102540371453288,0.393683333333333,0.4141,0.45152,0.44593,0.45584,0.00991000000000003,0.00993708877555863,0.44034,0.46016,0.436547470028342,0.369551979276477,0.437339089481019,0.0677871102045415,0.0778207973587341,0.302556488524612,0.438130708933695,0.9605,0.96025,0.96375,0.00349999999999995,0.00390512483795332,0.96,0.967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CPU (1t)","UMAP fuzzy"
"Macosko2015_retina","fastEmbedR_umap_cpu_fuzzy_full","UMAP","cpu","full_pipeline",4,4,44808,50,30,,"float32",,3,3,"success",6.98,6.944,7.3865,0.442499999999999,0.491490589940438,6.908,7.793,0,0,5e-04,5e-04,0.000577350269189626,0,0.001,3.718,3.6855,3.7415,0.056,0.0562405547625555,3.653,3.765,,,,,,,,,,,,,,,3.153,3.153,3.5345,0.3815,0.440518255391684,3.153,3.916,0.367034912109375,0.362411499023438,0.367988586425781,0.00557708740234375,0.0059659783862818,0.3577880859375,0.368942260742188,,,,,,,,,,,,,,,0.915412763446299,0.913645312763447,0.917455800033721,0.00381048727027444,0.00381380769055325,0.911877862080594,0.919498836621143,0.3488,0.348483333333333,0.351783333333334,0.00330000000000003,0.00364147914594756,0.348166666666667,0.354766666666667,0.40585,0.403908333333334,0.4076,0.00369166666666643,0.00369332480945648,0.401966666666667,0.40935,0.45179,0.45043,0.45441,0.00397999999999998,0.00404593623281434,0.44907,0.45703,0.410997852414434,0.390562926957226,0.43321866528708,0.0426557383298535,0.0426681982716848,0.370128001500019,0.455439478159726,0.961,0.9605,0.963,0.00250000000000006,0.00264575131106459,0.96,0.965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CPU (4t)","UMAP fuzzy"
"Macosko2015_retina","fastEmbedR_umap_metal_binary_full","UMAP","metal","full_pipeline",4,,44808,50,30,,"float32",,3,3,"success",3.276,3.266,3.28,0.0139999999999998,0.014422205101856,3.256,3.284,0.001,0.001,0.0015,5e-04,0.000577350269189626,0.001,0.002,1.392,1.3865,1.3955,0.00900000000000012,0.00907377172587747,1.381,1.399,,,,,,,,,,,,,,,1.776,1.776,1.786,0.01,0.0115470053837925,1.776,1.796,0.444961547851562,0.411277770996094,0.446121215820312,0.0348434448242188,0.0395812017694017,0.377593994140625,0.447280883789062,,,,,,,,,,,,,,,0.91974774911482,0.919122964087,0.922276159163716,0.00315319507671563,0.00333924671127772,0.918498179059181,0.924804569212612,0.357933333333333,0.356066666666667,0.3601,0.00403333333333344,0.00403705062858756,0.3542,0.362266666666667,0.416833333333333,0.41555,0.419433333333333,0.00388333333333302,0.00395703779968625,0.414266666666667,0.422033333333333,0.46821,0.46517,0.47105,0.00588,0.00588113367756025,0.46213,0.47389,0.258081332001813,0.150680276298429,0.262469122437861,0.111788846139432,0.126625393957394,0.0432792205950455,0.26685691287391,0.969,0.964,0.971,0.00700000000000001,0.00721110255092799,0.959,0.973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Metal","UMAP binary"
